TIME_UNITS h
DATA_UNITS kg/s
0	-0.0000005
1	-0.0000013
2	-0.0000016
3	-0.0000008
4	-0.0000005
5	-0.0000002
6	-0.0000024
7	-0.0000317
8	-0.0001937
9	-0.0004013
10	-0.0006399
11	-0.0008855
12	-0.0009778
13	-0.0010491
14	-0.0011191
15	-0.0011441
16	-0.0011184
17	-0.0010114
18	-0.0008261
19	-0.0005223
20	-0.0001806
21	-0.0000203
22	-0.0000020
23	-0.0000009
24	-0.0000010
25	-0.0000007
26	-0.0000003
27	-0.0000003
28	0.0000000
29	0.0000000
30	0.0000000
31	0.0000000
32	-0.0001445
33	-0.0004676
34	-0.0008214
35	-0.0010838
36	-0.0011956
37	-0.0012528
38	-0.0011354
39	-0.0009023
40	-0.0007731
41	-0.0003253
42	-0.0001561
43	-0.0001142
44	-0.0000296
45	-0.0000001
46	0.0000000
47	0.0000000
48	0.0000000
49	0.0000000
50	0.0000000
51	0.0000000
52	0.0000000
53	0.0000000
54	0.0000000
55	0.0000000
56	0.0000000
57	-0.0000000
58	-0.0000078
59	-0.0001075
60	-0.0007149
61	-0.0007675
62	-0.0011114
63	-0.0011058
64	-0.0000009
65	0.0000000
66	-0.0000194
67	-0.0000874
68	-0.0000283
69	-0.0000010
70	-0.0000000
71	-0.0000008
72	-0.0000005
73	-0.0000006
74	-0.0000002
75	-0.0000000
76	-0.0000005
77	-0.0000005
78	-0.0000137
79	-0.0001081
80	-0.0001152
81	-0.0002174
82	-0.0003715
83	-0.0004728
84	-0.0005053
85	-0.0007128
86	-0.0008854
87	-0.0009312
88	-0.0007487
89	-0.0007211
90	-0.0005225
91	-0.0002322
92	-0.0000768
93	-0.0000065
94	-0.0000012
95	0.0000000
96	0.0000000
97	0.0000000
98	0.0000000
99	0.0000000
100	0.0000000
101	0.0000000
102	0.0000000
103	-0.0000204
104	-0.0001890
105	-0.0005927
106	-0.0008662
107	-0.0011472
108	-0.0010930
109	-0.0009711
110	-0.0006931
111	-0.0000028
112	0.0000000
113	-0.0000058
114	-0.0000389
115	-0.0000001
116	-0.0000000
117	0.0000000
118	0.0000000
119	0.0000000
120	0.0000000
121	-0.0000000
122	0.0000000
123	-0.0000000
124	-0.0000001
125	-0.0000001
126	-0.0000006
127	0.0000000
128	-0.0000079
129	-0.0000564
130	-0.0001182
131	-0.0001666
132	-0.0002318
133	-0.0002303
134	-0.0002047
135	-0.0001911
136	-0.0003212
137	-0.0003998
138	-0.0003601
139	-0.0002650
140	-0.0000477
141	-0.0000013
142	0.0000000
143	0.0000000
144	0.0000000
145	0.0000000
146	-0.0000000
147	-0.0000000
148	-0.0000001
149	0.0000000
150	-0.0000002
151	-0.0000273
152	-0.0001188
153	-0.0005561
154	-0.0009732
155	-0.0010765
156	-0.0014258
157	-0.0009441
158	-0.0010111
159	-0.0008423
160	-0.0005409
161	-0.0004865
162	-0.0004451
163	-0.0002061
164	-0.0000800
165	-0.0000139
166	-0.0000030
167	-0.0000023
168	0.0000000
169	0.0000000
170	0.0000000
171	0.0000000
172	-0.0000000
173	-0.0000000
174	-0.0000035
175	-0.0000251
176	-0.0000923
177	-0.0001770
178	-0.0001923
179	-0.0003760
180	-0.0007029
181	-0.0007790
182	-0.0007587
183	-0.0006442
184	-0.0002531
185	-0.0003032
186	-0.0003838
187	-0.0002760
188	-0.0000554
189	-0.0000002
190	0.0000000
191	0.0000000
192	0.0000000
193	0.0000000
194	0.0000000
195	0.0000000
196	0.0000000
197	-0.0000000
198	-0.0000001
199	-0.0000128
200	-0.0000713
201	-0.0001989
202	-0.0003153
203	-0.0005345
204	-0.0006502
205	-0.0005618
206	-0.0005334
207	-0.0005551
208	-0.0002052
209	-0.0003397
210	-0.0002834
211	-0.0000041
212	-0.0000003
213	-0.0000000
214	-0.0000000
215	0.0000000
216	0.0000000
217	0.0000000
218	0.0000000
219	0.0000000
220	0.0000000
221	0.0000000
222	0.0000000
223	-0.0000000
224	-0.0000003
225	-0.0000017
226	-0.0000002
227	-0.0000005
228	-0.0000024
229	-0.0000306
230	-0.0000964
231	-0.0001563
232	-0.0002710
233	-0.0003269
234	-0.0002383
235	-0.0001311
236	-0.0000271
237	0.0000000
238	0.0000000
239	0.0000000
240	0.0000000
241	0.0000000
242	0.0000000
243	0.0000000
244	0.0000000
245	0.0000000
246	0.0000000
247	-0.0000004
248	-0.0001137
249	-0.0004642
250	-0.0008935
251	-0.0011233
252	-0.0013261
253	-0.0014786
254	-0.0015200
255	-0.0014812
256	-0.0012894
257	-0.0011636
258	-0.0009183
259	-0.0005750
260	-0.0001433
261	-0.0000069
262	-0.0000008
263	0.0000000
264	0.0000000
265	0.0000000
266	0.0000000
267	0.0000000
268	0.0000000
269	-0.0000000
270	-0.0000001
271	-0.0000154
272	-0.0001994
273	-0.0003647
274	-0.0005539
275	-0.0009768
276	-0.0015009
277	-0.0015645
278	-0.0015762
279	-0.0016258
280	-0.0014210
281	-0.0013120
282	-0.0009733
283	-0.0004616
284	-0.0001311
285	-0.0000273
286	-0.0000085
287	-0.0000000
288	0.0000000
289	0.0000000
290	0.0000000
291	0.0000000
292	0.0000000
293	-0.0000000
294	-0.0000010
295	-0.0000501
296	-0.0004581
297	-0.0007592
298	-0.0011381
299	-0.0013528
300	-0.0014689
301	-0.0014676
302	-0.0012544
303	-0.0011786
304	-0.0012566
305	-0.0006170
306	-0.0007190
307	-0.0003724
308	-0.0001081
309	-0.0000029
310	0.0000000
311	0.0000000
312	0.0000000
313	0.0000000
314	0.0000000
315	0.0000000
316	0.0000000
317	0.0000000
318	0.0000000
319	-0.0000112
320	-0.0001117
321	-0.0004089
322	-0.0008638
323	-0.0011609
324	-0.0013329
325	-0.0014495
326	-0.0014496
327	-0.0014391
328	-0.0013624
329	-0.0011309
