TIME_UNITS h
DATA_UNITS kg/s
0	-0.0000009
1	-0.0000024
2	-0.0000029
3	-0.0000014
4	-0.0000009
5	-0.0000004
6	-0.0000043
7	-0.0000578
8	-0.0003535
9	-0.0007322
10	-0.0011674
11	-0.0016154
12	-0.0017838
13	-0.0019140
14	-0.0020417
15	-0.0020873
16	-0.0020405
17	-0.0018453
18	-0.0015071
19	-0.0009528
20	-0.0003295
21	-0.0000371
22	-0.0000036
23	-0.0000017
24	-0.0000019
25	-0.0000013
26	-0.0000006
27	-0.0000006
28	0.0000000
29	0.0000000
30	0.0000000
31	0.0000000
32	-0.0002636
33	-0.0008532
34	-0.0014985
35	-0.0019773
36	-0.0021812
37	-0.0022855
38	-0.0020715
39	-0.0016461
40	-0.0014104
41	-0.0005934
42	-0.0002847
43	-0.0002084
44	-0.0000541
45	-0.0000002
46	0.0000000
47	0.0000000
48	0.0000000
49	0.0000000
50	0.0000000
51	0.0000000
52	0.0000000
53	0.0000000
54	0.0000000
55	0.0000000
56	0.0000000
57	-0.0000001
58	-0.0000142
59	-0.0001962
60	-0.0013043
61	-0.0014003
62	-0.0020277
63	-0.0020175
64	-0.0000017
65	0.0000000
66	-0.0000354
67	-0.0001595
68	-0.0000517
69	-0.0000018
70	-0.0000000
71	-0.0000014
72	-0.0000008
73	-0.0000010
74	-0.0000003
75	-0.0000001
76	-0.0000009
77	-0.0000009
78	-0.0000250
79	-0.0001971
80	-0.0002101
81	-0.0003965
82	-0.0006778
83	-0.0008626
84	-0.0009218
85	-0.0013005
86	-0.0016153
87	-0.0016989
88	-0.0013659
89	-0.0013156
90	-0.0009533
91	-0.0004235
92	-0.0001401
93	-0.0000119
94	-0.0000022
95	0.0000000
96	0.0000000
97	0.0000000
98	0.0000000
99	0.0000000
100	0.0000000
101	0.0000000
102	0.0000000
103	-0.0000372
104	-0.0003448
105	-0.0010813
106	-0.0015803
107	-0.0020930
108	-0.0019941
109	-0.0017717
110	-0.0012645
111	-0.0000052
112	0.0000000
113	-0.0000106
114	-0.0000710
115	-0.0000001
116	-0.0000000
117	0.0000000
118	0.0000000
119	0.0000000
120	0.0000000
121	-0.0000000
122	0.0000000
123	-0.0000001
124	-0.0000002
125	-0.0000002
126	-0.0000012
127	0.0000000
128	-0.0000144
129	-0.0001030
130	-0.0002156
131	-0.0003040
132	-0.0004228
133	-0.0004201
134	-0.0003735
135	-0.0003486
136	-0.0005860
137	-0.0007294
138	-0.0006569
139	-0.0004834
140	-0.0000870
141	-0.0000024
142	0.0000000
143	0.0000000
144	0.0000000
145	0.0000000
146	-0.0000000
147	-0.0000000
148	-0.0000001
149	0.0000000
150	-0.0000003
151	-0.0000499
152	-0.0002168
153	-0.0010145
154	-0.0017755
155	-0.0019640
156	-0.0026012
157	-0.0017224
158	-0.0018447
159	-0.0015367
160	-0.0009869
161	-0.0008876
162	-0.0008120
163	-0.0003759
164	-0.0001460
165	-0.0000254
166	-0.0000055
167	-0.0000042
168	0.0000000
169	0.0000000
170	0.0000000
171	0.0000000
172	-0.0000000
173	-0.0000000
