TIME_UNITS h
DATA_UNITS kg/s
0	-0.0000014
1	-0.0000036
2	-0.0000043
3	-0.0000021
4	-0.0000013
5	-0.0000005
6	-0.0000064
7	-0.0000869
8	-0.0005315
9	-0.0011011
10	-0.0017554
11	-0.0024292
12	-0.0026824
13	-0.0028782
14	-0.0030702
15	-0.0031388
16	-0.0030684
17	-0.0027748
18	-0.0022662
19	-0.0014328
20	-0.0004955
21	-0.0000558
22	-0.0000054
23	-0.0000025
24	-0.0000028
25	-0.0000020
26	-0.0000009
27	-0.0000009
28	0.0000000
29	0.0000000
30	0.0000000
31	0.0000000
32	-0.0003964
33	-0.0012829
34	-0.0022533
35	-0.0029733
36	-0.0032800
37	-0.0034369
38	-0.0031150
39	-0.0024754
40	-0.0021209
41	-0.0008924
42	-0.0004281
43	-0.0003134
44	-0.0000813
45	-0.0000003
46	0.0000000
47	0.0000000
48	0.0000000
49	0.0000000
50	0.0000000
51	0.0000000
52	0.0000000
53	0.0000000
54	0.0000000
55	0.0000000
56	0.0000000
57	-0.0000001
58	-0.0000214
59	-0.0002950
60	-0.0019613
61	-0.0021057
62	-0.0030492
63	-0.0030338
64	-0.0000026
65	0.0000000
66	-0.0000532
67	-0.0002398
68	-0.0000777
69	-0.0000027
70	-0.0000000
71	-0.0000021
72	-0.0000013
73	-0.0000016
74	-0.0000005
75	-0.0000001
76	-0.0000014
77	-0.0000013
78	-0.0000376
79	-0.0002964
80	-0.0003159
81	-0.0005963
82	-0.0010193
83	-0.0012971
84	-0.0013862
85	-0.0019556
86	-0.0024290
87	-0.0025548
88	-0.0020540
89	-0.0019783
90	-0.0014335
91	-0.0006369
92	-0.0002106
93	-0.0000179
94	-0.0000034
95	0.0000000
96	0.0000000
97	0.0000000
98	0.0000000
99	0.0000000
100	0.0000000
101	0.0000000
102	0.0000000
103	-0.0000559
104	-0.0005184
105	-0.0016260
106	-0.0023764
107	-0.0031474
108	-0.0029987
109	-0.0026642
110	-0.0019014
111	-0.0000078
112	0.0000000
113	-0.0000159
114	-0.0001068
115	-0.0000002
116	-0.0000000
117	0.0000000
118	0.0000000
119	0.0000000
120	0.0000000
121	-0.0000000
122	0.0000000
123	-0.0000001
124	-0.0000004
125	-0.0000002
126	-0.0000018
127	0.0000000
128	-0.0000217
129	-0.0001548
130	-0.0003242
131	-0.0004571
132	-0.0006359
133	-0.0006317
134	-0.0005617
135	-0.0005242
136	-0.0008812
137	-0.0010968
138	-0.0009878
139	-0.0007270
140	-0.0001308
141	-0.0000037
142	0.0000000
143	0.0000000
144	0.0000000
145	0.0000000
146	-0.0000000
147	-0.0000001
148	-0.0000001
149	0.0000000
150	-0.0000005
151	-0.0000750
152	-0.0003260
153	-0.0015256
154	-0.0026700
155	-0.0029534
156	-0.0039116
157	-0.0025900
158	-0.0027739
159	-0.0023107
160	-0.0014840
161	-0.0013348
162	-0.0012211
163	-0.0005653
164	-0.0002196
165	-0.0000382
166	-0.0000082
167	-0.0000063
168	0.0000000
169	0.0000000
170	0.0000000
171	0.0000000
172	-0.0000000
173	-0.0000000
174	-0.0000095
175	-0.0000689
176	-0.0002531
177	-0.0004855
178	-0.0005277
179	-0.0010316
180	-0.0019282
181	-0.0021373
182	-0.0020814
183	-0.0017674
184	-0.0006943
185	-0.0008318
186	-0.0010528
187	-0.0007571
188	-0.0001521
189	-0.0000005
190	0.0000000
191	0.0000000
192	0.0000000
193	0.0000000
194	0.0000000
195	0.0000000
196	0.0000000
197	-0.0000000
198	-0.0000002
199	-0.0000351
200	-0.0001957
201	-0.0005457
202	-0.0008650
203	-0.0014663
204	-0.0017838
205	-0.0015413
206	-0.0014634
207	-0.0015229
208	-0.0005629
209	-0.0009320
210	-0.0007775
211	-0.0000112
212	-0.0000007
213	-0.0000000
214	-0.0000000
215	0.0000000
216	0.0000000
217	0.0000000
218	0.0000000
219	0.0000000
220	0.0000000
221	0.0000000
222	0.0000000
223	-0.0000001
224	-0.0000009
225	-0.0000047
226	-0.0000005
227	-0.0000015
228	-0.0000065
229	-0.0000839
230	-0.0002646
231	-0.0004288
232	-0.0007434
233	-0.0008969
234	-0.0006537
235	-0.0003598
236	-0.0000745
237	0.0000000
238	0.0000000
239	0.0000000
240	0.0000000
241	0.0000000
242	0.0000000
243	0.0000000
244	0.0000000
245	0.0000000
246	0.0000000
247	-0.0000011
248	-0.0003121
249	-0.0012734
250	-0.0024512
251	-0.0030817
252	-0.0036380
253	-0.0040564
254	-0.0041700
255	-0.0040636
256	-0.0035373
257	-0.0031922
258	-0.0025194
259	-0.0015774
260	-0.0003932
261	-0.0000188
262	-0.0000022
263	0.0000000
264	0.0000000
265	0.0000000
266	0.0000000
267	0.0000000
268	0.0000000
269	-0.0000000
270	-0.0000003
271	-0.0000422
272	-0.0005470
273	-0.0010006
274	-0.0015197
275	-0.0026798
276	-0.0041176
277	-0.0042922
278	-0.0043242
279	-0.0044603
280	-0.0038984
281	-0.0035993
282	-0.0026701
283	-0.0012663
284	-0.0003598
285	-0.0000749
286	-0.0000233
287	-0.0000000
288	0.0000000
289	0.0000000
290	0.0000000
291	0.0000000
292	0.0000000
293	-0.0000000
294	-0.0000026
295	-0.0001376
296	-0.0012567
297	-0.0020829
298	-0.0031222
299	-0.0037112
300	-0.0040298
301	-0.0040264
302	-0.0034414
303	-0.0032335
304	-0.0034475
305	-0.0016926
306	-0.0019725
307	-0.0010217
308	-0.0002966
309	-0.0000080
310	0.0000000
311	0.0000000
312	0.0000000
313	0.0000000
314	0.0000000
315	0.0000000
316	0.0000000
317	0.0000000
318	0.0000000
319	-0.0000308
320	-0.0003064
321	-0.0011219
322	-0.0023697
323	-0.0031850
324	-0.0036568
325	-0.0039766
326	-0.0039768
327	-0.0039480
328	-0.0037378
329	-0.0031026
330	-0.0023192
331	-0.0012425
332	-0.0003827
333	-0.0000328
334	0.0000000
335	0.0000000
336	0.0000000
337	0.0000000
338	0.0000000
339	0.0000000
340	0.0000000
341	0.0000000
342	0.0000000
343	-0.0000542
344	-0.0004419
345	-0.0011532
346	-0.0021268
347	-0.0031524
348	-0.0038383
349	-0.0042036
350	-0.0043391
351	-0.0042982
352	-0.0039941
353	-0.0031575
354	-0.0017550
355	-0.0011935
356	-0.0003425
357	-0.0000372
358	-0.0000092
359	-0.0000001
360	0.0000000
361	0.0000000
362	0.0000000
363	0.0000000
364	0.0000000
365	0.0000000
366	0.0000000
367	0.0000000
368	0.0000000
369	-0.0000117
370	-0.0001881
371	-0.0011865
372	-0.0013642
373	-0.0013438
374	-0.0009698
375	-0.0017106
376	-0.0020347
377	-0.0022232
378	-0.0019001
379	-0.0010817
380	-0.0002472
381	-0.0000141
382	-0.0000023
383	-0.0000000
384	0.0000000
385	0.0000000
386	0.0000000
387	0.0000000
388	0.0000000
389	0.0000000
390	0.0000000
391	-0.0000215
392	-0.0001539
393	-0.0000736
394	-0.0000961
395	-0.0002105
396	-0.0004959
397	-0.0004918
398	-0.0001609
399	-0.0001990
400	-0.0008314
401	-0.0023612
402	-0.0020626
403	-0.0013560
404	-0.0003182
405	-0.0000123
406	-0.0000066
407	-0.0000005
408	0.0000000
409	0.0000000
410	0.0000000
411	0.0000000
412	0.0000000
413	0.0000000
414	0.0000000
415	-0.0000107
416	-0.0001871
417	-0.0006012
418	-0.0009129
419	-0.0011866
420	-0.0013404
421	-0.0015862
422	-0.0017584
423	-0.0022294
424	-0.0025772
425	-0.0023084
426	-0.0017793
427	-0.0013070
428	-0.0004988
429	-0.0000148
430	-0.0000017
431	-0.0000007
432	0.0000000
433	0.0000000
434	0.0000000
435	0.0000000
436	0.0000000
437	0.0000000
438	0.0000000
439	-0.0000006
440	-0.0000022
441	-0.0000178
442	-0.0000141
443	-0.0000000
444	0.0000000
445	0.0000000
446	-0.0003901
447	-0.0023339
448	-0.0009968
449	-0.0000021
450	0.0000000
451	0.0000000
452	0.0000000
453	-0.0000000
454	-0.0000000
455	-0.0000004
456	-0.0000010
457	0.0000000
458	0.0000000
459	0.0000000
460	0.0000000
461	0.0000000
462	-0.0000006
463	-0.0000226
464	-0.0001064
465	-0.0002715
466	-0.0006149
467	-0.0009708
468	-0.0008727
469	-0.0008353
470	-0.0012225
471	-0.0006348
472	-0.0015670
473	-0.0016393
474	-0.0014312
475	-0.0009027
476	-0.0001305
477	-0.0000001
478	0.0000000
479	-0.0000023
480	0.0000000
481	0.0000000
482	0.0000000
483	0.0000000
484	0.0000000
485	0.0000000
486	-0.0000006
487	-0.0000080
488	-0.0000127
489	-0.0000014
490	-0.0000118
491	-0.0002127
492	-0.0003790
493	-0.0009610
494	-0.0013070
495	-0.0013263
496	-0.0016696
497	-0.0017139
498	-0.0015957
499	-0.0011229
500	-0.0005635
501	-0.0000497
502	-0.0000008
503	-0.0000019
504	-0.0000053
505	-0.0000021
506	-0.0000053
507	-0.0000098
508	-0.0000123
509	-0.0000106
510	-0.0001834
511	-0.0003426
512	-0.0006398
513	-0.0000067
514	0.0000000
515	-0.0001284
516	-0.0007327
517	-0.0016264
518	-0.0020939
519	-0.0020810
520	-0.0019017
521	-0.0018547
522	-0.0018922
523	-0.0014835
524	-0.0007638
525	-0.0000774
526	-0.0000056
527	-0.0000000
528	0.0000000
529	0.0000000
530	0.0000000
531	0.0000000
532	0.0000000
533	0.0000000
534	-0.0000002
535	-0.0000054
536	-0.0002439
537	-0.0011944
538	-0.0015359
539	-0.0017129
540	-0.0014751
541	-0.0020816
542	-0.0024555
543	-0.0024179
544	-0.0021200
545	-0.0018621
546	-0.0016678
547	-0.0012759
548	-0.0006278
549	-0.0000827
550	-0.0000075
551	-0.0000000
552	0.0000000
553	0.0000000
554	0.0000000
555	0.0000000
556	0.0000000
557	0.0000000
558	-0.0000000
559	-0.0000070
560	-0.0003183
561	-0.0013624
562	-0.0019215
563	-0.0018918
564	-0.0021693
565	-0.0027261
566	-0.0029397
567	-0.0030842
568	-0.0030261
569	-0.0027315
570	-0.0022802
571	-0.0016428
572	-0.0005985
573	-0.0001214
574	-0.0000000
575	0.0000000
576	0.0000000
577	0.0000000
578	0.0000000
579	0.0000000
580	-0.0000000
581	-0.0000000
582	-0.0000004
583	-0.0000192
584	-0.0003521
585	-0.0015876
586	-0.0024325
587	-0.0031048
588	-0.0036840
589	-0.0039061
590	-0.0039102
591	-0.0038540
592	-0.0033127
593	-0.0029957
594	-0.0023562
595	-0.0017234
596	-0.0004239
597	-0.0000411
598	-0.0000080
599	0.0000000
600	0.0000000
601	0.0000000
602	0.0000000
603	0.0000000
604	0.0000000
605	-0.0000000
606	-0.0000030
607	-0.0000833
608	-0.0008786
609	-0.0023774
610	-0.0031738
611	-0.0037841
612	-0.0042463
613	-0.0045677
614	-0.0047722
615	-0.0047499
616	-0.0045431
617	-0.0038364
618	-0.0026450
619	-0.0014278
620	-0.0004428
621	-0.0000918
622	-0.0000147
623	-0.0000204
624	-0.0000000
625	0.0000000
626	0.0000000
627	0.0000000
628	0.0000000
629	0.0000000
630	-0.0000008
631	-0.0000443
632	-0.0011894
633	-0.0027563
634	-0.0035222
635	-0.0042480
636	-0.0046405
637	-0.0048599
638	-0.0048956
639	-0.0049999
640	-0.0049163
641	-0.0042206
642	-0.0026871
643	-0.0015963
644	-0.0005729
645	-0.0001218
646	-0.0000262
647	-0.0000298
648	-0.0000000
649	0.0000000
650	0.0000000
651	0.0000000
652	0.0000000
653	-0.0000000
654	-0.0000025
655	-0.0001218
656	-0.0012878
657	-0.0028970
658	-0.0038239
659	-0.0041761
660	-0.0047669
661	-0.0053522
662	-0.0053895
663	-0.0052058
664	-0.0053661
665	-0.0046101
666	-0.0033001
667	-0.0022456
668	-0.0006788
669	-0.0000826
670	-0.0000269
671	-0.0000192
672	-0.0000000
673	0.0000000
674	0.0000000
675	0.0000000
676	0.0000000
677	0.0000000
678	0.0000000
679	-0.0000012
680	-0.0000009
681	-0.0000017
682	-0.0000813
683	-0.0006749
684	-0.0000761
685	-0.0002080
686	-0.0007506
687	-0.0013163
688	-0.0019146
689	-0.0014256
690	-0.0008703
691	-0.0003578
692	-0.0000376
693	-0.0000220
694	-0.0000000
695	0.0000000
696	0.0000000
697	0.0000000
698	0.0000000
699	0.0000000
700	-0.0000001
701	-0.0000001
702	-0.0000003
703	-0.0000012
704	-0.0002744
705	-0.0008683
706	-0.0009157
707	-0.0020551
708	-0.0023546
709	-0.0026860
710	-0.0020389
711	-0.0023264
712	-0.0030210
713	-0.0026312
714	-0.0019960
715	-0.0006838
716	-0.0000892
717	-0.0000109
718	-0.0000046
719	0.0000000
720	0.0000000
721	0.0000000
722	0.0000000
723	0.0000000
724	0.0000000
725	0.0000000
726	-0.0000007
727	-0.0000276
728	-0.0003738
729	-0.0008000
730	-0.0014399
731	-0.0031003
732	-0.0038743
733	-0.0039728
734	-0.0028998
735	-0.0029751
736	-0.0040367
737	-0.0031997
738	-0.0023560
739	-0.0011684
740	-0.0001520
741	-0.0000248
742	-0.0000063
743	0.0000000
744	0.0000000
745	0.0000000
746	0.0000000
747	0.0000000
748	0.0000000
749	-0.0000001
750	-0.0000005
751	-0.0000071
752	-0.0000286
753	-0.0000025
754	-0.0000028
755	-0.0004652
756	-0.0013066
757	-0.0020874
758	-0.0023944
759	-0.0029040
760	-0.0029795
761	-0.0032347
762	-0.0024426
763	-0.0015210
764	-0.0005194
765	-0.0000160
766	-0.0000075
767	0.0000000
768	0.0000000
769	0.0000000
770	0.0000000
771	0.0000000
772	0.0000000
773	0.0000000
774	0.0000000
775	-0.0000050
776	-0.0002327
